"id_product";"product";"Id_lang"
737;"5 litres OCP Canon iP2200 er Serie (PG-40/50) (Black)";1
738;"5 litres OCP Canon iP2200 er Serie (CL-41/51) (Cyan)";1
739;"5 litres OCP Canon iP2200 er Serie (CL-41/51) (Magenta)";1
740;"5 litres OCP Canon iP2200 er Serie (CL-41/51) (Yellow)";1
741;"5 litres OCP Canon iP4200 er Serie (CLI-8BK) (Black DYE)";1
742;"5 litres OCP Canon iP4200 er Serie (PGI-5BK) (Black Pigment)";1
743;"5 litres OCP Canon iP4200 er Serie (CLI-8C) (Cyan)";1
744;"5 litres OCP Canon iP4200 er Serie (CLI-8M) (Magenta)";1
745;"5 litres OCP Canon iP4200 er Serie (CLI-8Y) (Yellow)";1
746;"5 litres OCP Canon Pixma iP3600/iP4600 (CLI-521BK/CLI-526BK) (Black DYE)";1
747;"5 litres OCP Canon Pixma iP3600/iP4600 (CLI-521C/CLI-526C) (Cyan)";1
748;"5 litres OCP Canon Pixma iP3600/iP4600 (CLI-521M/CLI-526M) (Magenta)";1
749;"5 litres OCP Canon Pixma iP3600/iP4600 (CLI-521Y /CLI-526Y) (Yellow)";1
750;"5 litres OCP Canon Pixma iP3600/iP4600 (PGI-520BK/PGI-525BK) (Black Pigment)";1
751;"5 litres OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PC) (Light Cyan)";1
752;"5 litres OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PM) (Light Magenta)";1
753;"5 litres OCP Canon Pixma MP 980/MP 990 (CLI-521/CLI-526) (Light Grey)";1
754;"5 litres OCP Epson Stylus C64 (pigment) (T0431 T0441 T0321) (Black)";1
755;"5 litres OCP Epson Stylus C64 (pigment) (T0442 T0452 T0322 T0422) (Cyan)";1
756;"5 litres OCP Epson Stylus C64 (pigment) (T0443 T0453 T0323 T0423) (Magenta)";1
757;"5 litres OCP Epson Stylus C64 (pigment) (T0444 T0454 T0324 T0424) (Yellow)";1
758;"5 litres OCP Epson Stylus Color 400/500/600 (S020089) (Cyan)";1
759;"5 litres OCP Epson Stylus Color 400/500/600 (S020089) (Magenta)";1
760;"5 litres OCP Epson Stylus Color 400/500/600 (S020089) (Yellow)";1
761;"5 litres OCP Epson Stylus Color 400/500/600 (S020093) (Black)";1
762;"5 litres OCP Epson Stylus Color 440/860 & C Serie (S020187/S020189) (Black)";1
763;"5 litres OCP Epson Stylus Color 440/860 & C Serie (S020191) (Cyan)";1
764;"5 litres OCP Epson Stylus Color 440/860 & C Serie (S020191) (Magenta)";1
765;"5 litres OCP Epson Stylus Color 440/860 & C Serie (S020191) (Yellow)";1
766;"5 litres OCP Epson Stylus Color 680/685 (T017) (Black)";1
767;"5 litres OCP Epson Stylus Color 680/685 (T018) (Cyan)";1
768;"5 litres OCP Epson Stylus Color 680/685 (T018) (Magenta)";1
769;"5 litres OCP Epson Stylus Color 680/685 (T018) (Yellow)";1
770;"5 litres OCP Epson Stylus Color 880 (T019) (Black)";1
771;"5 litres OCP Epson Stylus Color 880 (T020) (Cyan)";1
772;"5 litres OCP Epson Stylus Color 880 (T020) (Magenta)";1
773;"5 litres OCP Epson Stylus Color 880 (T020) (Yellow)";1
774;"5 litres OCP Epson Stylus Color 900/980 (T003) (Black)";1
775;"5 litres OCP Epson Stylus Color 900/980 (T005) (Cyan)";1
776;"5 litres OCP Epson Stylus Color 900/980 (T005) (Magenta)";1
777;"5 litres OCP Epson Stylus Color 900/980 (T005) (Yellow)";1
778;"5 litres OCP Epson Stylus D68, D78, D88 (T0613/T0713/T1283/T1293) (Magenta)";1
779;"5 litres OCP Epson Stylus D68, D78, D88 (T0611/T0711/T1281/T1291) (Black)";1
780;"5 litres OCP Epson Stylus D68, D78, D88 (T0612/T0712/T1282/T1292) (Cyan)";1
781;"5 litres OCP Epson Stylus D68, D78, D88 (T0614/T0714/T1284/T1294) (Yellow)";1
782;"5 litres OCP Epson Stylus Photo 700/EX (S020110) (Cyan)";1
783;"5 litres OCP Epson Stylus Photo 700/EX (S020110) (Light Cyan)";1
784;"5 litres OCP Epson Stylus Photo 700/EX (S020110) (Light Magenta)";1
785;"5 litres OCP Epson Stylus Photo 700/EX (S020110) (Magenta)";1
786;"5 litres OCP Epson Stylus Photo 700/EX (S020110) (Yellow)";1
787;"5 litres OCP Epson Stylus Photo 750/1200 (S020193/T001) (Cyan)";1
788;"5 litres OCP Epson Stylus Photo 750/1200 (S020193/T001) (Light Cyan)";1
789;"5 litres OCP Epson Stylus Photo 750/1200 (S020193/T001) (Light Magenta)";1
790;"5 litres OCP Epson Stylus Photo 750/1200 (S020193/T001) (Magenta)";1
791;"5 litres OCP Epson Stylus Photo 750/1200 (S020193/T001) (Yellow)";1
792;"5 litres OCP Epson Stylus Photo 790/1290 (T007/T10/T026) (Black)";1
793;"5 litres OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Cyan)";1
794;"5 litres OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Light Cyan)";1
795;"5 litres OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Light Magenta)";1
796;"5 litres OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Magenta)";1
797;"5 litres OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Yellow)";1
798;"5 litres OCP Epson Stylus Photo R 800/R1800 (pigment) (T0540) (Optimizer)";1
799;"5 litres OCP Epson Stylus Photo R 800/R1800 (pigment) (T0541) (Photo Black)";1
800;"5 litres OCP Epson Stylus Photo R 800/R1800 (pigment) (T0542) (Cyan)";1
801;"5 litres OCP Epson Stylus Photo R 800/R1800 (pigment) (T0543) (Magenta)";1
802;"5 litres OCP Epson Stylus Photo R 800/R1800 (pigment) (T0544) (Yellow)";1
803;"5 litres OCP Epson Stylus Photo R 800/R1800 (pigment) (T0547) (Red)";1
804;"5 litres OCP Epson Stylus Photo R 800/R1800 (pigment) (T0548) (Matt Black)";1
805;"5 litres OCP Epson Stylus Photo R 800/R1800 (pigment) (T0549) (Violett)";1
806;"5 litres OCP Epson Stylus Photo RX 700 (T5592) (Cyan)";1
807;"5 litres OCP Epson Stylus Photo RX 700 (T5593) (Magenta)";1
808;"5 litres OCP Epson Stylus Photo RX 700 (T5594) (Yellow)";1
809;"5 litres OCP Epson Stylus Photo RX 700 (T5595) (Light Cyan)";1
810;"5 litres OCP Epson Stylus Photo RX 700 (T5596) (Light Magenta)";1
811;"5 litres OCP HP 2000 (10/11) (Yellow)";1
812;"5 litres OCP HP 2000 (10/11) (Black)";1
813;"5 litres OCP HP 2000 (10/11) (Cyan)";1
814;"5 litres OCP HP 2000 (10/11) (Magenta)";1
815;"5 litres OCP HP 300/400/500 Serie (25) (Cyan)";1
816;"5 litres OCP HP 300/400/500 Serie (25) (Magenta)";1
817;"5 litres OCP HP 300/400/500 Serie (25) (Yellow)";1
818;"5 litres OCP HP 300/400/500 Serie (26/33) (Black)";1
819;"5 litres OCP HP 5550 Serie (21/27/56) (Black)";1
820;"5 litres OCP HP 5550 Serie (22/28/57) (Cyan)";1
821;"5 litres OCP HP 5550 Serie (22/28/57) (Magenta)";1
822;"5 litres OCP HP 5550 Serie (22/28/57) (Yellow)";1
823;"5 litres OCP HP 5550 Serie Photo (58) (Light Cyan)";1
824;"5 litres OCP HP 5550 Serie Photo (58) (Light Magenta)";1
825;"5 litres OCP HP 5550 Serie Photo (58) (Photo Black)";1
826;"5 litres OCP HP 5740 (338/339) (Black)";1
827;"5 litres OCP HP 5740 (343/344) (Cyan)";1
828;"5 litres OCP HP 5740 (343/344) (Magenta)";1
829;"5 litres OCP HP 5740 (343/344) (Yellow)";1
830;"5 litres OCP HP 5740 (344/344) (Light Cyan)";1
831;"5 litres OCP HP 5740 (345/344) (Light Magenta)";1
832;"5 litres OCP HP 5740 (346/344) (Photo Black)";1
833;"5 litres OCP HP 600 Serie (20/29) (Black)";1
834;"5 litres OCP HP 600 Serie (49) (Cyan)";1
835;"5 litres OCP HP 600 Serie (49) (Magenta)";1
836;"5 litres OCP HP 600 Serie (49) (Yellow)";1
837;"5 litres OCP HP 700/1200 Serie (15/45) (Black)";1
838;"5 litres OCP HP 700/1200 Serie (17/23/41/78) (Cyan)";1
839;"5 litres OCP HP 700/1200 Serie (17/23/41/78) (Magenta)";1
840;"5 litres OCP HP 700/1200 Serie (17/23/41/78) (Yellow)";1
841;"5 litres OCP HP 700/1200 Serie (Quick drying) (15/45) (Black)";1
842;"5 litres OCP HP 7xxx & Photosmart (59/100) (Dark Gray)";1
843;"5 litres OCP HP 7xxx & Photosmart (59/100) (Light Grey)";1
844;"5 litres OCP HP 7xxx & Photosmart (59/100) (Photo Black)";1
845;"5 litres OCP HP d125/135/145/155 (14) (Black)";1
846;"5 litres OCP HP d125/135/145/155 (14) (Cyan)";1
847;"5 litres OCP HP d125/135/145/155 (14) (Magenta)";1
848;"5 litres OCP HP d125/135/145/155 (14) (Yellow)";1
849;"5 litres OCP HP OfficeJet Pro 8000/8500 (940) (Black)";1
850;"5 litres OCP HP OfficeJet Pro 8000/8500 (940) (Cyan)";1
851;"5 litres OCP HP OfficeJet Pro 8000/8500 (940) (Magenta)";1
852;"5 litres OCP HP OfficeJet Pro 8000/8500 (940) (Yellow)";1
853;"5 litres OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (950/932) (Black)";1
854;"5 litres OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Cyan)";1
855;"5 litres OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Magenta)";1
856;"5 litres OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Yellow)";1
857;"5 litres OCP HP OfficeJet Pro K550 (88) (Black)";1
858;"5 litres OCP HP OfficeJet Pro K550 (88) (Cyan)";1
859;"5 litres OCP HP OfficeJet Pro K550 (88) (Magenta)";1
860;"5 litres OCP HP OfficeJet Pro K550 (88) (Yellow)";1
861;"5 litres OCP HP Photosmart 8250 (363 c, 351 +XL) (Cyan)";1
862;"5 litres OCP HP Photosmart 8250 (363 lb, 363 hb) (Black)";1
863;"5 litres OCP HP Photosmart 8250 (363 m, 351 +XL) (Magenta)";1
864;"5 litres OCP HP Photosmart 8250 (363 y, 351 + XL) (Yellow)";1
865;"5 litres OCP HP Photosmart 8250 Photo (363 lc) (Light Cyan)";1
866;"5 litres OCP HP Photosmart 8250 Photo (363 lm) (Light Magenta)";1
867;"5 litres OCP HP Photosmart D 5460 (Black Pigment)";1
868;"5 litres OCP HP Photosmart D 5460 (Cyan)";1
869;"5 litres OCP HP Photosmart D 5460 (Magenta)";1
870;"5 litres OCP HP Photosmart D 5460 (Yellow)";1
871;"5 litres OCP HP Photosmart D 5460 (364, 364 XL) (Black DYE)";1
872;"5 litres OCP Kodak EasyShare 5100, 5300 (1935766) (Optimizer)";1
873;"5 litres OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Cyan)";1
874;"5 litres OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Magenta)";1
875;"5 litres OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Photo Black)";1
876;"5 litres OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Yellow)";1
877;"5 litres OCP Kodak EasyShare 5100, 5300 (Pigment) (8891467) (Black)";1
878;"5 litres OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Black)";1
879;"5 litres OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Cyan)";1
880;"5 litres OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Magenta)";1
881;"5 litres OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Yellow)";1
882;"5 litres OCP Lexmark Z & X Serie (Black)";1
883;"5 litres OCP Lexmark Z & X Serie (Cyan)";1
884;"5 litres OCP Lexmark Z & X Serie (Magenta)";1
885;"5 litres OCP Lexmark Z & X Serie (Yellow)";1
886;"5 litres OCP Lexmark Z & X Serie Foto (90) (Light Cyan)";1
887;"5 litres OCP Lexmark Z & X Serie Foto (90) (Light Magenta)";1
888;"5 litres OCP Lexmark Z & X Serie Foto (90) (Photo Black)";1
889;"5 litres OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Light Cyan)";1
890;"5 litres OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Light Magenta)";1
891;"5 litres OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Photo Black)";1
892;"5 litres OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (32/34) (Black)";1
893;"5 litres OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Cyan)";1
894;"5 litres OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Magenta)";1
895;"5 litres OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Yellow)";1
896;"5 litres OCP Olivetti (FJ*/FPJ*/XP-01/XP-02) (Black)";1
897;"5 litres OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R12728) (Black)";1
898;"5 litres OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7972) (Cyan)";1
899;"5 litres OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7973) (Magenta)";1
900;"5 litres OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7974) (Yellow)";1
901;"5 litres OCP Xerox WorkCentre 450 (8R7660) (Black)";1
902;"5 litres OCP Xerox WorkCentre 450 (8R7661) (Cyan)";1
903;"5 litres OCP Xerox WorkCentre 450 (8R7662) (Magenta)";1
904;"5 litres OCP Xerox WorkCentre 450 (8R7663) (Yellow)";1
905;"5 litres OCP Xerox WorkCentre 470/480/490 (8R7880) (Cyan)";1
906;"5 litres OCP Xerox WorkCentre 470/480/490 (8R7880) (Magenta)";1
907;"5 litres OCP Xerox WorkCentre 470/480/490 (8R7880) (Yellow)";1
908;"5 litres OCP Xerox WorkCentre 470/480/490 (8R7881) (Black)";1
909;"500 ml OCP Brother DCP-130C, DCP-135C (Black)";1
910;"500 ml OCP Brother DCP-130C, DCP-135C (Cyan)";1
911;"500 ml OCP Brother DCP-130C, DCP-135C (Magenta)";1
912;"500 ml OCP Brother DCP-130C, DCP-135C (Yellow)";1
913;"500 ml OCP Brother HJ 100 (BC 01) (Black)";1
914;"500 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Black)";1
915;"500 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Cyan)";1
916;"500 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Magenta)";1
917;"500 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Yellow)";1
918;"500 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900C) (Cyan)";1
919;"500 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900B) (Black)";1
920;"500 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900M) (Magenta)";1
921;"500 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900Y) (Yellow)";1
922;"500 ml OCP Brother MFC-730-740-750 (LC-600-800) (Cyan)";1
923;"500 ml OCP Brother MFC-730-740-751 (LC-600-800) (Magenta)";1
924;"500 ml OCP Brother MFC-730-740-752 (LC-600-800) (Yellow)";1
925;"500 ml OCP Brother MFC-730-740-753 (LC-600-800) (Black)";1
926;"500 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Black)";1
927;"500 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Cyan)";1
928;"500 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Magenta)";1
929;"500 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Yellow)";1
930;"500 ml OCP Canon BJ i-550/550x/560/6500/850, S-400 (BCI-3e Bk) (Black)";1
931;"500 ml OCP Canon BJ i-550/550x/560/6500/850, S-400 (BCI-3e C) (Cyan)";1
932;"500 ml OCP Canon BJ i-550/550x/560/6500/850, S-400 (BCI-3e M) (Magenta)";1
933;"500 ml OCP Canon BJ i-550/550x/560/6500/850, S-400 (BCI-3e Y) (Yellow)";1
934;"500 ml OCP Canon BJ i-990/9950, Pixma iP8500 (BCI-6 G) (Green)";1
935;"500 ml OCP Canon BJ i-990/9950, Pixma iP8500 (BCI-6 R) (Red)";1
936;"500 ml OCP Canon BJ S100, BJC-2000 (BCI-21, BC-20, BX-20) (Black)";1
937;"500 ml OCP Canon BJ S100, BJC-2000 (BCI-21) (Cyan)";1
938;"500 ml OCP Canon BJ S100, BJC-2000 (BCI-21) (Magenta)";1
939;"500 ml OCP Canon BJ S100, BJC-2000 (BCI-21) (Yellow)";1
940;"500 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Black) (Black)";1
941;"500 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Cyan)";1
942;"500 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Magenta)";1
943;"500 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Yellow)";1
944;"500 ml OCP Canon BJC-8200 Photo (BCI-6 Bk) (Black)";1
945;"500 ml OCP Canon BJC-8200 Photo (BCI-6 C) (Cyan)";1
946;"500 ml OCP Canon BJC-8200 Photo (BCI-6 M) (Magenta)";1
947;"500 ml OCP Canon BJC-8200 Photo (BCI-6 PC) (Light Cyan)";1
948;"500 ml OCP Canon BJC-8200 Photo (BCI-6 PM) (Light Magenta)";1
949;"500 ml OCP Canon BJC-8200 Photo (BCI-6 Y) (Yellow)";1
950;"500 ml OCP Canon BJC-6000 Photo (BCI-3e PBK) (Photo Black)";1
951;"500 ml OCP Canon BJC-6000 Photo (BCI-3e PC) (Light Cyan)";1
952;"500 ml OCP Canon BJC-6000 Photo (BCI-3e PM) (Light Magenta)";1
953;"500 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-01/BC-02/BX-3) (Black)";1
954;"500 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Cyan)";1
955;"500 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Magenta)";1
956;"500 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Yellow)";1
957;"500 ml OCP Canon BJC-600 Serie (BJI-201 Bk) (Black)";1
958;"500 ml OCP Canon BJC-600 Serie (BJI-201 C) (Cyan)";1
959;"500 ml OCP Canon BJC-600 Serie (BJI-201 M) (Magenta)";1
960;"500 ml OCP Canon BJC-600 Serie (BJI-201 Y) (Yellow)";1
961;"500 ml OCP Canon iP2200 er Serie (PG-40/50) (Black)";1
962;"500 ml OCP Canon iP2200 er Serie (CL-41/51) (Cyan)";1
963;"500 ml OCP Canon iP2200 er Serie (CL-41/51) (Magenta)";1
964;"500 ml OCP Canon iP2200 er Serie (CL-41/51) (Yellow)";1
965;"500 ml OCP Canon iP4200 er Serie (PGI-5BK) (Black Pigment)";1
966;"500 ml OCP Canon iP4200 er Serie (CLI -8BK) (Black DYE)";1
967;"500 ml OCP Canon iP4200 er Serie (CLI-8C) (Cyan)";1
968;"500 ml OCP Canon iP4200 er Serie (CLI-8M) (Magenta)";1
969;"500 ml OCP Canon iP4200 er Serie (CLI-8Y) (Yellow)";1
970;"500 ml OCP Canon Pixma iP3600/iP4600 (CLI-521BK/CLI-526BK) (Black DYE)";1
971;"500 ml OCP Canon Pixma iP3600/iP4600 (CLI-521C/CLI-526C) (Cyan)";1
972;"500 ml OCP Canon Pixma iP3600/iP4600 (CLI-521M/CLI-526M) (Magenta)";1
973;"500 ml OCP Canon Pixma iP3600/iP4600 (CLI-521Y /CLI-526Y) (Yellow)";1
974;"500 ml OCP Canon Pixma iP3600/iP4600 (PGI-520BK/PGI-525BK) (Black Pigment)";1
975;"500 ml OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PC) (Light Cyan)";1
976;"500 ml OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PM) (Light Magenta)";1
977;"500 ml OCP Canon Pixma MP 980/MP 990 (CLI-521/CLI-526) (Light Grey)";1
978;"500 ml OCP Epson Stylus C64 (pigment) (T0431 T0441 T0321) (Black)";1
979;"500 ml OCP Epson Stylus C64 (pigment) (T0442 T0452 T0322 T0422) (Cyan)";1
980;"500 ml OCP Epson Stylus C64 (pigment) (T0443 T0453 T0323 T0423) (Magenta)";1
981;"500 ml OCP Epson Stylus C64 (pigment) (T0444 T0454 T0324 T0424) (Yellow)";1
982;"500 ml OCP Epson Stylus Color 400/500/600 (S020089) (Cyan)";1
983;"500 ml OCP Epson Stylus Color 400/500/600 (S020089) (Magenta)";1
984;"500 ml OCP Epson Stylus Color 400/500/600 (S020089) (Yellow)";1
985;"500 ml OCP Epson Stylus Color 400/500/600 (S020093) (Black)";1
986;"500 ml OCP Epson Stylus Color 440/860 & C Serie (S020187/S020189) (Black)";1
987;"500 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Cyan)";1
988;"500 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Magenta)";1
989;"500 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Yellow)";1
990;"500 ml OCP Epson Stylus Color 680/685 (T017) (Black)";1
991;"500 ml OCP Epson Stylus Color 680/685 (T018) (Cyan)";1
992;"500 ml OCP Epson Stylus Color 680/685 (T018) (Magenta)";1
993;"500 ml OCP Epson Stylus Color 680/685 (T018) (Yellow)";1
994;"500 ml OCP Epson Stylus Color 880 (T019) (Black)";1
995;"500 ml OCP Epson Stylus Color 880 (T020) (Cyan)";1
996;"500 ml OCP Epson Stylus Color 880 (T020) (Magenta)";1
997;"500 ml OCP Epson Stylus Color 880 (T020) (Yellow)";1
998;"500 ml OCP Epson Stylus Color 900/980 (T003) (Black)";1
999;"500 ml OCP Epson Stylus Color 900/980 (T005) (Cyan)";1
1000;"500 ml OCP Epson Stylus Color 900/980 (T005) (Magenta)";1
1001;"500 ml OCP Epson Stylus Color 900/980 (T005) (Yellow)";1
1002;"500 ml OCP Epson Stylus D68, D78, D88 (T0613/T0713/T1283/T1293) (Magenta)";1
1003;"500 ml OCP Epson Stylus D68, D78, D88 (T0611/T0711/T1281/T1291) (Black)";1
1004;"500 ml OCP Epson Stylus D68, D78, D88 (T0612/T0712/T1282/T1292) (Cyan)";1
1005;"500 ml OCP Epson Stylus D68, D78, D88 (T0614/T0714/T1284/T1294) (Yellow)";1
1006;"500 ml OCP Epson Stylus Photo 700/EX (S020110) (Cyan)";1
1007;"500 ml OCP Epson Stylus Photo 700/EX (S020110) (Light Cyan)";1
1008;"500 ml OCP Epson Stylus Photo 700/EX (S020110) (Light Magenta)";1
1009;"500 ml OCP Epson Stylus Photo 700/EX (S020110) (Magenta)";1
1010;"500 ml OCP Epson Stylus Photo 700/EX (S020110) (Yellow)";1
1011;"500 ml OCP Epson Stylus Photo 750/1200 (S020193/T001) (Cyan)";1
1012;"500 ml OCP Epson Stylus Photo 750/1200 (S020193/T001) (Light Cyan)";1
1013;"500 ml OCP Epson Stylus Photo 750/1200 (S020193/T001) (Light Magenta)";1
1014;"500 ml OCP Epson Stylus Photo 750/1200 (S020193/T001) (Magenta)";1
1015;"500 ml OCP Epson Stylus Photo 750/1200 (S020193/T001) (Yellow)";1
1016;"500 ml OCP Epson Stylus Photo 790/1290 (T007/T10/T026) (Black)";1
1017;"500 ml OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Cyan)";1
1018;"500 ml OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Light Cyan)";1
1019;"500 ml OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Light Magenta)";1
1020;"500 ml OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Magenta)";1
1021;"500 ml OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Yellow)";1
1022;"500 ml OCP Epson Stylus Photo R 800/R1800 (pigment) (T0540) (Optimizer)";1
1023;"500 ml OCP Epson Stylus Photo R 800/R1800 (pigment) (T0541) (Photo Black)";1
1024;"500 ml OCP Epson Stylus Photo R 800/R1800 (pigment) (T0542) (Cyan)";1
1025;"500 ml OCP Epson Stylus Photo R 800/R1800 (pigment) (T0543) (Magenta)";1
1026;"500 ml OCP Epson Stylus Photo R 800/R1800 (pigment) (T0544) (Yellow)";1
1027;"500 ml OCP Epson Stylus Photo R 800/R1800 (pigment) (T0547) (Red)";1
1028;"500 ml OCP Epson Stylus Photo R 800/R1800 (pigment) (T0548) (Matt Black)";1
1029;"500 ml OCP Epson Stylus Photo R 800/R1800 (pigment) (T0549) (Violett)";1
1030;"500 ml OCP Epson Stylus Photo RX 700 (T5592) (Cyan)";1
1031;"500 ml OCP Epson Stylus Photo RX 700 (T5593) (Magenta)";1
1032;"500 ml OCP Epson Stylus Photo RX 700 (T5594) (Yellow)";1
1033;"500 ml OCP Epson Stylus Photo RX 700 (T5595) (Light Cyan)";1
1034;"500 ml OCP Epson Stylus Photo RX 700 (T5596) (Light Magenta)";1
1035;"500 ml OCP HP 2000 (10/11) (Yellow)";1
1036;"500 ml OCP HP 2000 (10/11) (Black)";1
1037;"500 ml OCP HP 2000 (10/11) (Cyan)";1
1038;"500 ml OCP HP 2000 (10/11) (Magenta)";1
1039;"500 ml OCP HP 300/400/500 Serie (25) (Cyan)";1
1040;"500 ml OCP HP 300/400/500 Serie (25) (Magenta)";1
1041;"500 ml OCP HP 300/400/500 Serie (25) (Yellow)";1
1042;"500 ml OCP HP 300/400/500 Serie (26/33) (Black)";1
1043;"500 ml OCP HP 5550 Serie (21/27/56) (Black)";1
1044;"500 ml OCP HP 5550 Serie (22/28/57) (Cyan)";1
1045;"500 ml OCP HP 5550 Serie (22/28/57) (Magenta)";1
1046;"500 ml OCP HP 5550 Serie (22/28/57) (Yellow)";1
1047;"500 ml OCP HP 5550 Serie Photo (58) (Light Cyan)";1
1048;"500 ml OCP HP 5550 Serie Photo (58) (Light Magenta)";1
1049;"500 ml OCP HP 5550 Serie Photo (58) (Photo Black)";1
1050;"500 ml OCP HP 5740 (338/339) (Black)";1
1051;"500 ml OCP HP 5740 (343/344) (Cyan)";1
1052;"500 ml OCP HP 5740 (343/344) (Magenta)";1
1053;"500 ml OCP HP 5740 (343/366) (Yellow)";1
1054;"500 ml OCP HP 5740 (344/344) (Light Cyan)";1
1055;"500 ml OCP HP 5740 (345/344) (Light Magenta)";1
1056;"500 ml OCP HP 5740 (346/344) (Photo Black)";1
1057;"500 ml OCP HP 600 Serie (20/29) (Black)";1
1058;"500 ml OCP HP 600 Serie (49) (Cyan)";1
1059;"500 ml OCP HP 600 Serie (49) (Magenta)";1
1060;"500 ml OCP HP 600 Serie (49) (Yellow)";1
1061;"500 ml OCP HP 700/1200 Serie (15/45) (Black)";1
1062;"500 ml OCP HP 700/1200 Serie (17/23/41/78) (Cyan)";1
1063;"500 ml OCP HP 700/1200 Serie (17/23/41/78) (Magenta)";1
1064;"500 ml OCP HP 700/1200 Serie (17/23/41/78) (Yellow)";1
1065;"500 ml OCP HP 700/1200 Serie (Quick drying) (15/45) (Black)";1
1066;"500 ml OCP HP 7xxx & Photosmart (59/100) (Dark Gray)";1
1067;"500 ml OCP HP 7xxx & Photosmart (59/100) (Light Grey)";1
1068;"500 ml OCP HP 7xxx & Photosmart (59/100) (Photo Black)";1
1069;"500 ml OCP HP d125/135/145/155 (14) (Black)";1
1070;"500 ml OCP HP d125/135/145/155 (14) (Cyan)";1
1071;"500 ml OCP HP d125/135/145/155 (14) (Magenta)";1
1072;"500 ml OCP HP d125/135/145/155 (14) (Yellow)";1
1073;"500 ml OCP HP OfficeJet Pro 8000/8500 (940) (Black)";1
1074;"500 ml OCP HP OfficeJet Pro 8000/8500 (940) (Cyan)";1
1075;"500 ml OCP HP OfficeJet Pro 8000/8500 (940) (Magenta)";1
1076;"500 ml OCP HP OfficeJet Pro 8000/8500 (940) (Yellow)";1
